"","filename","act","act_number","docTitle","index","scene","scene_number","speaker","speaker_stage","spoke","stage","title","type","year"
"564","Jeppe_mod.jsonl","Anden akt",2,"Jeppe på Bjerget eller Den forvandlede bonde",2,"Scene 2",2,"Kammertjener",NA,"Jeg ønsker Eders Nåde en lyksalig god morgen. Her er slåbrokken, om Eders Nåde vil stå op. Erik, spring ud efter håndklædet og vandbækkenet!",NA,"Jeppe på Bjerget",4,"(1723)"
"565","Jeppe_mod.jsonl","Anden akt",2,"Jeppe på Bjerget eller Den forvandlede bonde",2,"Scene 3",3,"1. doktor",NA,"Vi hører med største smerte at herren er upasselig.",NA,"Jeppe på Bjerget",4,"(1723)"
"566","Jeppe_mod.jsonl","Tredje akt",3,"Jeppe på Bjerget eller Den forvandlede bonde",2,"Scene 1",1,"Jeppe",NA,"Haha, jeg ser bordet er alt dækket.",NA,"Jeppe på Bjerget",4,"(1723)"
"567","Jeppe_mod.jsonl","Tredje akt",3,"Jeppe på Bjerget eller Den forvandlede bonde",2,"Scene 2",2,"Jeppe",NA,"Hvor er min ri’foged?",NA,"Jeppe på Bjerget",4,"(1723)"
"568","Jeppe_mod.jsonl","Tredje akt",3,"Jeppe på Bjerget eller Den forvandlede bonde",3,"Scene 3",3,"Jeppe",NA,"Er du ri’fogedens kone?",NA,"Jeppe på Bjerget",4,"(1723)"
"569","Jeppe_mod.jsonl","Tredje akt",3,"Jeppe på Bjerget eller Den forvandlede bonde",2,"Scene 4",4,"Baronen",NA,"Han sover alt dygtigt. Nu har vi spillet vundet, men vi havde selv nær blevet mest narret; thi han havde i sinde at tyrannisere over os, hvorudover vi enten måtte have fordærvet historien eller ladet os ilde medhandle af denne grove bonde, af hvis opførsel man kan lære hvor tyranniske og hovmodige slige folk bliver der af skarnet i en hast kommer til stor ære og værdighed. Jeg havde nær i en ulyksalig tid påtaget mig en sekretærs person; thi havde han ladet mig prygle, så havde der blevet en forstyrret historie der havde underkastet mig ikke mindre folks railleri end bonden. Det er bedst vi lader ham sove endnu lidt førend vi fører ham i hans skidne bondeklæder igen.",NA,"Jeppe på Bjerget",4,"(1723)"
"570","Jeppe_mod.jsonl","Fjerde akt",4,"Jeppe på Bjerget eller Den forvandlede bonde",2,"Scene 1",1,"Jeppe",NA,"Hej, sekketær, kammertjener, lakajer! Nok et glas kanaljesæk!",NA,"Jeppe på Bjerget",4,"(1723)"
"571","Jeppe_mod.jsonl","Fjerde akt",4,"Jeppe på Bjerget eller Den forvandlede bonde",2,"Scene 2",2,"Nille",NA,"Mon jeg skal tro at han er kommet i ulykke? Hvor kan dog dette være? Enten har fanden taget ham, eller (det som jeg mere er bange for) sidder han i en kro og drikker pengene op. Jeg var en gæk deri at jeg betroede den drukkenbolt 12 skilling på en gang. Men hvad ser jeg? Ligger han ikke der i skarnet og snorker? Ak, jeg elendige menneske der skal have sådant bæst til mand! Din ryg skal betale det dyrt nok.",NA,"Jeppe på Bjerget",4,"(1723)"
"572","Jeppe_mod.jsonl","Fjerde akt",4,"Jeppe på Bjerget eller Den forvandlede bonde",2,"Scene 3",3,"Nille",NA,"Så, din fyldehund! Sov nu først rusen ud, siden skal vi videre tales ved. Sådanne svin som du er, kommer ikke i Paradis. Tænk engang hvorledes det bæst har drukket forstanden bort! Men har han gjort sig til gode på min bekostning, så skal han óg ærligt pønitere derfor, thi han skal i to dage få hverken vådt eller tørt. Inden den tid skal nok grillerne forgå ham om Paradis.",NA,"Jeppe på Bjerget",4,"(1723)"
"573","Jeppe_mod.jsonl","Fjerde akt",4,"Jeppe på Bjerget eller Den forvandlede bonde",2,"Scene 4",4,"3 mænd",NA,"Bor her ikke en mand som hedder Jeppe?",NA,"Jeppe på Bjerget",4,"(1723)"
"574","Jeppe_mod.jsonl","Fjerde akt",4,"Jeppe på Bjerget eller Den forvandlede bonde",1,"Scene 5",5,"Jeppe",NA,"Ak, ak, I gode mænd! Nu ser I hvilken kone jeg har at drages med.",NA,"Jeppe på Bjerget",4,"(1723)"
"575","Jeppe_mod.jsonl","Fjerde akt",4,"Jeppe på Bjerget eller Den forvandlede bonde",2,"Scene 6",6,"",NA,"Her er en mand, hr. dommer, som vi kan vidne at have set indsnige sig i baronens hus, givet sig ud for herren, iført sig hans klæder, tyranniseret med hans betjent, hvilket, såsom det er et uhørligt dristigt stykke, så påstår vi på vor herres vegne at det på en særdeles måde må straffes, andre voldsmænd til eksempel og forskrækkelse.",NA,"Jeppe på Bjerget",4,"(1723)"
"576","Jeppe_mod.jsonl","Femte akt",5,"Jeppe på Bjerget eller Den forvandlede bonde",4,"Scene 1",1,"Nille",NA,"Ak, ak, er det muligt at jeg skal se min fromme mand hænge så skammeligt i en galge! Ak, min allerkæreste mand, forlad mig om jeg har gjort dig imod! Ak, ak, nu vågner min samvittighed, nu angrer jeg, men for silde, den hårdhed som jeg har øvet mod dig, nu savner jeg dig først, nu kan jeg skønne på hvilken from mand jeg har mistet. Ak, at jeg kunne redde dig fra døden med mit eget liv og blod!",NA,"Jeppe på Bjerget",4,"(1723)"
"577","Jeppe_mod.jsonl","Femte akt",5,"Jeppe på Bjerget eller Den forvandlede bonde",3,"Scene 2",2,"Jeppe",NA,"Ak, gunstige hr. dommer! Er det vist at jeg er ganske levende igen, eller spøger jeg?",NA,"Jeppe på Bjerget",4,"(1723)"
"578","Jeppe_mod.jsonl","Femte akt",5,"Jeppe på Bjerget eller Den forvandlede bonde",2,"Scene 3",3,"Jeppe",NA,"Nu har jeg levet i halvt hundrede år, men i al den tid er ikke hændt mig så meget som i disse to dage. Det er nogle forbandede historier når jeg ret eftertænker det. En time en drukken bonde, en anden time baron, en anden time en bonde igen, nu død, nu levende i en galge, som er det underligste. Måske når man hænger levende folk op, så dør de, og når man hænger døde folk, så lever de op igen. Jeg bilder mig ind at et glas brændevin vil smage herligt herpå. Hej, Jacob Skomager, herud!",NA,"Jeppe på Bjerget",4,"(1723)"
"579","Jeppe_mod.jsonl","Femte akt",5,"Jeppe på Bjerget eller Den forvandlede bonde",2,"Scene 4",4,"Jacob",NA,"Velkommen tilbage igen fra byen! Fik du sæben til din kone?",NA,"Jeppe på Bjerget",4,"(1723)"
"580","Jeppe_mod.jsonl","Femte akt",5,"Jeppe på Bjerget eller Den forvandlede bonde",2,"Scene 5",5,"Magnus",NA,"Ha ha ha! Jeg skal fortælle jer en forbandet historie som er vederfaret en mand der hedder Jeppe på Bjerget, som man har fundet drukken og sovende på marken, iført ham andre klæder og lagt ham i den bedste seng på herregården, bildt ham ind at han var herren da han vågnede op, drukket ham fuld på ny igen og lagt ham i sine gamle skidne klæder på en mødding igen, hvor, da han vågnede op, bildte han sig ind at have været i Paradis. Jeg havde nær leet mig ihjel da jeg hørte den historie af ridefogedens folk. Jeg ville mari give en daler til at jeg kunne få den nar at se. Ha ha ha!",NA,"Jeppe på Bjerget",4,"(1723)"
"581","Jeppe_mod.jsonl","Femte akt",5,"Jeppe på Bjerget eller Den forvandlede bonde",2,"Scene 6",6,"Baronen",NA,"Ha ha ha! Den historie var guld værd, jeg havde ikke tænkt at den skulle have haft så god virkning. Kan du divertere mig oftere så, Erik, så skal du blive meget højt anskrevet hos mig.",NA,"Jeppe på Bjerget",4,"(1723)"
"582","Juele-Stue_mod.jsonl","[Tekst]",1,"Julestue Komedie",1,"Scene 1",1,"Leonora",NA,"Ak, denne dag har været mig så lang som to andre! Kærlighed er dog en passion som overgår alle passioner. Den er ligesom et oprørt hav, hvilket jo mere det indskrænkes og indknibes jo mere bruser det. Ak, Leander, du kom til min ulykke at bo i dette nabolag så jeg må se den person hver dag for øjnene som min gamle mands mistænkelighed hindrer mig at nyde omgængelse med. Al min trøst består deri at jeg kan få et og andet angenemt brev fra ham, hvori han udøser sine protestationer, som tjener ikke til andet end til en olie at formere ilden og bringer mig i fortvivlelse. Vi har spundet på adskillige intriger for at komme sammen, men alt har hidindtil været forgæves. Skal der gives nogen lejlighed til at nyde den i så lang tid forventende lykke at tale med ham i enrum, så skal det være i denne julestue vi holder i aften.",NA,"Julestue",4,"(1724)"
"583","Juele-Stue_mod.jsonl","[Tekst]",1,"Julestue Komedie",2,"Scene 2",2,"Pernille",NA,"Madam, lav jer nu til, på øjeblikket kommer monsieur Leander. 3 stærke hosten er signalet. Da må I lade ham ind i forstuen for at gøre aftale.",NA,"Julestue",4,"(1724)"
"584","Juele-Stue_mod.jsonl","[Tekst]",1,"Julestue Komedie",4,"Scene 3",3,"Leander",NA,"Ak, allersødeste Leonora, er det muligt at jeg efter så lang forventelse skal have den lykke at ...",NA,"Julestue",4,"(1724)"
"585","Juele-Stue_mod.jsonl","[Tekst]",1,"Julestue Komedie",2,"Scene 4",4,"Pernille",NA,"Nu, madam, fik I ham i tale?",NA,"Julestue",4,"(1724)"
"586","Juele-Stue_mod.jsonl","[Tekst]",1,"Julestue Komedie",2,"Scene 5",5,"Jeronimus",NA,"Når verden står til påske, så skal jeg give min hals, de topper, fabler, favoritter er ikke andet end Lucifers påfund.",NA,"Julestue",4,"(1724)"
"587","Juele-Stue_mod.jsonl","[Tekst]",1,"Julestue Komedie",2,"Scene 6",6,"Leonora",NA,"Hvilken ulykke Pernille har ikke bragt os i ved sin geskæftighed! Men jeg håber at faster får ham nok på andre tanker igen. Havde jeg nu disputeret ham imod, så havde han blevet værre og formeret sig hundrede mistanker, men nu spiller jeg mit kort således at han skal selv tigge mig om julestue, og det skal hedde at jeg gør det alene for at føje ham.",NA,"Julestue",4,"(1724)"
"588","Juele-Stue_mod.jsonl","[Tekst]",1,"Julestue Komedie",2,"Scene 7",7,"Jeronimus",NA,"Ingen snak, min søster, jeg vil ingen julestue vide af at sige. Sådant tjener ikke til andet end at bringe folk i bekostning og endes med det som ikke duer.",NA,"Julestue",4,"(1724)"
"589","Juele-Stue_mod.jsonl","[Tekst]",1,"Julestue Komedie",3,"Scene 8",8,"Magdelone",NA,"Ak, ak, jeg elendige menneske, gid jeg var i jorden! Nu har jeg levet i 45 år, men aldrig har nogen jul været så mager for mig som denne. Hvorfor skal man slæbe og trælle i verden når man ikke må have nogen lystighed iblandt? Alle vore naboer stimer så at vi kan høre dem den hele nat, og vi alene skal leve ligesom vi var midt i fasten.",NA,"Julestue",4,"(1724)"
"590","Juele-Stue_mod.jsonl","[Tekst]",1,"Julestue Komedie",3,"Scene 9",9,"Arv",NA,"Bliv ikke bange, madam! Græd ikke, det er mig. Kender I mig nu?",NA,"Julestue",4,"(1724)"
"591","Juele-Stue_mod.jsonl","[Tekst]",1,"Julestue Komedie",2,"Scene 10",10,"Jeronimus",NA,"Hvad fanden er dette for en positur?",NA,"Julestue",4,"(1724)"
"592","Juele-Stue_mod.jsonl","[Tekst]",1,"Julestue Komedie",2,"Scene 11",11,"Jeronimus",NA,"I burde, min søster, betage mig det arbejde, og have vist ham bort med et par ørefigner, førend jeg kom.",NA,"Julestue",4,"(1724)"
"593","Juele-Stue_mod.jsonl","[Tekst]",1,"Julestue Komedie",3,"Scene 12",12,"",NA,"Bort, uhelds fæle sky! Bort, sortevinged’ tåge!
Bryd, morgenrøde, frem! Blink, sol! Bliv ved at våge!
Svøm, velstand, over os ret som en Nilus-flod,
fald over os som dug, og fæst i huset rod,
lad lykken over os din kraft som bække flyde
som fuglene på kvist ...
",NA,"Julestue",5,"(1724)"
"594","Juele-Stue_mod.jsonl","[Tekst]",1,"Julestue Komedie",2,"Scene 13",13,"Værten",NA,"Min hr. Jeronimus såvel som madamen ta’r ikke ilde op at vi har taget en god ven med os. Han er som vor broder i huset og fremmed her på stedet, derfor vil vi gerne unde ham nogen fornøjelse.",NA,"Julestue",4,"(1724)"
"595","Kandst_mod.jsonl","Første akt",1,"Den politiske kandestøber Komedie",1,"Scene 1",1,"Antonius",NA,"Jeg kan sværge på at mit hjerte sidder mig i min hals; thi jeg skal tale med mester Herman og begære hans datter som jeg længe har været forlovet med, men hemmeligt.",NA,"Den politiske kandestøber",4,"(1723)"
"596","Kandst_mod.jsonl","Første akt",1,"Den politiske kandestøber Komedie",3,"Scene 2",2,"Henrik",NA,"Serviteur, mester Antoni, hvem vil I tale med?",NA,"Den politiske kandestøber",4,"(1723)"
"597","Kandst_mod.jsonl","Første akt",1,"Den politiske kandestøber Komedie",2,"Scene 3",3,"Henrik",NA,"Den største vanskelighed ved at fri er at hitte på hvorledes man skal begynde sin tale. Jeg har selv engang gået på frieri, men kunne i fjorten dage ikke hitte på hvad jeg skulle sige. Jeg vidste nok at man skulle begynde talen af det ord såsom eller eftersom, men det var ulykken at jeg ikke kunne hitte på andre ord at hæfte til dette såsom.",NA,"Den politiske kandestøber",4,"(1723)"
"598","Kandst_mod.jsonl","Første akt",1,"Den politiske kandestøber Komedie",2,"Scene 4",4,"Herman",NA,"Han skal have tak, monsieur Antonius, for sit gode tilbud, han er en smuk skikkelig karl. Jeg tror nok min datter kunne være vel holden med ham. Men jeg ville gerne have en til svigersøn der har studeret sine politica.",NA,"Den politiske kandestøber",4,"(1723)"
"599","Kandst_mod.jsonl","Første akt",1,"Den politiske kandestøber Komedie",2,"Scene 5",5,"Geske",NA,"Det er forskrækkeligt med min mand, han er aldrig inde og ta’r vare på sit arbejde. Jeg ville give noget godt til at jeg kunne få at vide hvor han har sin gang.",NA,"Den politiske kandestøber",4,"(1723)"
"600","Kandst_mod.jsonl","Første akt",1,"Den politiske kandestøber Komedie",2,"Scene 6",6,"Peiter",NA,"Her er manden ude, mutter, som skal have penge for de 8 tønder kul vi fik i går.",NA,"Den politiske kandestøber",4,"(1723)"
"601","Kandst_mod.jsonl","Anden akt",2,"Den politiske kandestøber Komedie",2,"Scene 1",1,"Gert Buntmager",NA,"Det vil alt sammen give sig på næste rigsdag. Gid jeg var der en time. Jeg ville hviske kurfyrsten af Mainz noget i ørene som han skulle takke mig for. De godtfolk ved ikke hvori Tysklands interesse består. Hvor har man nogen tid hørt en kejserlig residensstad som Wien uden flåde eller i det ringeste uden galejer? De kunne nok holde en rigsflåde til rigets forsvar, der gives jo nok krigssteur og nok",NA,"Den politiske kandestøber",4,"(1723)"
"602","Kandst_mod.jsonl","Anden akt",2,"Den politiske kandestøber Komedie",2,"Scene 2",2,"Geske",NA,"Er det her man skal finde jer, dagdrivere. Det var nok så godt at I var hjemme og arbejdede noget, eller i det ringeste at I havde indseende med jeres folk. Vi mister et arbejde efter et andet ved jeres forsømmelse.",NA,"Den politiske kandestøber",4,"(1723)"
"603","Kandst_mod.jsonl","Anden akt",2,"Den politiske kandestøber Komedie",2,"Scene 3",3,"Gert Buntmager",NA,"Jeg skal lære hende at holde sig smukt hjemme en anden gang. Det bekender jeg, er det politisk at lade sig trække efter håret af sin kone, så bli’r jeg aldrig politicus.",NA,"Den politiske kandestøber",4,"(1723)"
"604","Kandst_mod.jsonl","Tredje akt",3,"Den politiske kandestøber Komedie",2,"Scene 1",1,"Abrahams",NA,"Nu skal jeg fortælle ham et eventyr som vil divertere hele staden. Ved I hvad jeg har overlagt med 3-4 fornemme folk her i byen?",NA,"Den politiske kandestøber",4,"(1723)"
"605","Kandst_mod.jsonl","Tredje akt",3,"Den politiske kandestøber Komedie",2,"Scene 2",2,"Herman",NA,"Hvem vil I tale med?",NA,"Den politiske kandestøber",4,"(1723)"
"606","Kandst_mod.jsonl","Tredje akt",3,"Den politiske kandestøber Komedie",2,"Scene 3",3,"Herman",NA,"Geske! Geske!",NA,"Den politiske kandestøber",4,"(1723)"
"607","Kandst_mod.jsonl","Tredje akt",3,"Den politiske kandestøber Komedie",2,"Scene 4",4,"Geske",NA,"Henrik!",NA,"Den politiske kandestøber",4,"(1723)"
"608","Kandst_mod.jsonl","Fjerde akt",4,"Den politiske kandestøber Komedie",3,"Scene 1",1,"Henrik",NA,"Jeg er en hundsvot om jeg kan begribe hvorledes rådet er faldet på de tanker at gøre min husbond til borgmester; thi jeg ser ingen overensstemmelse imellem en kandestøber og sådan høj embedsmand, uden måske det kommer deraf at ligesom en kandestøber kaster gamle tallerkner og fade i en form og støber dem om til nye, så kan også en god borgmester ved gode love støbe republikken om igen når den forfalder. Men de gode mænd har ikke taget i agt at min husbond var den sletteste kandestøber i Hamborg og derfor, om de ellers har udvalgt ham på det fundament, vil blive også den sletteste borgmester vi har haft.",NA,"Den politiske kandestøber",4,"(1723)"
"609","Kandst_mod.jsonl","Fjerde akt",4,"Den politiske kandestøber Komedie",2,"Scene 2",2,"Anneke",NA,"Ha ha ha! Nej, se hvor det spøgelse ser ud. Jeg tror det er en adrienne han har fået på sig.",NA,"Den politiske kandestøber",4,"(1723)"
"610","Kandst_mod.jsonl","Fjerde akt",4,"Den politiske kandestøber Komedie",2,"Scene 3",3,"Engelke",NA,"Ak, gud bedre mig arme menneske, nu ser jeg al forhåbning er ude.",NA,"Den politiske kandestøber",4,"(1723)"
"611","Kandst_mod.jsonl","Fjerde akt",4,"Den politiske kandestøber Komedie",3,"Scene 4",4,"Geske",NA,"Hør, Henrik, er der kommet sirup i kaffen?",NA,"Den politiske kandestøber",4,"(1723)"
"612","Kandst_mod.jsonl","Fjerde akt",4,"Den politiske kandestøber Komedie",3,"Scene 5",5,"Madame Abrahamsens",NA,"Vi er hidkomne i dag for at aflægge vor underdanige gratulation og temoignere den hjertens glæde og fornøjelse vi har over Deres avancement. I lige måde at rekommandere os i Deres affektion og bevågenhed.",NA,"Den politiske kandestøber",4,"(1723)"
"613","Kandst_mod.jsonl","Fjerde akt",4,"Den politiske kandestøber Komedie",2,"Scene 6",6,"1. rådsherreinde",NA,"Ha ha ha ha ha ha ha ha ha, hvem bli’r nu mest fikseret, søster. Enten hun som vi sidder og beler i vore hjerter, eller vi som må drikke kaffe med sirup i.",NA,"Den politiske kandestøber",4,"(1723)"
"614","Kandst_mod.jsonl","Fjerde akt",4,"Den politiske kandestøber Komedie",2,"Scene 7",7,"Henrik",NA,"De gode mardamer lader dem tiden ikke falde lang. Hendes velbårenhed kommer straks ind igen. Borgmester har foræret hende et nyt halsbånd til hendes hund, men det var noget for vidt hvorfor skrædderen er inde at tage mål af hundens hals. Så snart det er bestilt, kommer hun ind igen. Men I gode mardamer ta’r ikke ilde op at jeg beder dem om noget. De er vel så god og tænker på mig med en liden diskretion; thi jeg har stort arbejde og slæber som et bæst her i huset.",NA,"Den politiske kandestøber",4,"(1723)"
"615","Kandst_mod.jsonl","Fjerde akt",4,"Den politiske kandestøber Komedie",2,"Scene 8",8,"Borgmesterinden",NA,"Om forladelse jeg blev så længe ude. Fruerne har jo intet drukket imidlertid. Vi skal min tro have kanden tømt, og siden når vi får drukket kaffe, skal De smage vort øl. Det er så godt, uden at rose det, som nogensteds i byen.",NA,"Den politiske kandestøber",4,"(1723)"
"616","Kandst_mod.jsonl","Fjerde akt",4,"Den politiske kandestøber Komedie",2,"Scene 9",9,"",NA,"Underdanige tjenerinde, velbårne frue. Jeg kommer efter min skyldighed at aflægge min",NA,"Den politiske kandestøber",4,"(1723)"
"617","Kandst_mod.jsonl","Femte akt",5,"Den politiske kandestøber Komedie",3,"Scene 1",1,"Advokat",NA,"Vi vil gerne have den ære at tale med borgmester.",NA,"Den politiske kandestøber",4,"(1723)"
"618","Kandst_mod.jsonl","Femte akt",5,"Den politiske kandestøber Komedie",2,"Scene 2",2,"1. advokat",NA,"Vi ønsker af inderste hjertens grund velbårne hr. borgmester lykke til denne høje værdighed i vor stad og håber at han i mildhed, forsigtighed og årvågenhed ikke skal give nogen af sine formænd efter såsom hans velbårenhed har banet sig vejen til dette høje embede, ikke ved rigdom, slægt eller venner, men alene ved sine bekendte store dyder, lærdom og erfarenhed i",NA,"Den politiske kandestøber",4,"(1723)"
"619","Kandst_mod.jsonl","Femte akt",5,"Den politiske kandestøber Komedie",2,"Scene 3",3,"Bremenfeld",NA,"Henrik, du skal få en ulykke om du indlader kællinger eller advokater oftere, thi hver af dem dræber mig på sin måde. Dersom der kommer andre og vil tale med mig, skal du sige dem at de må tage sig vare for ikke at tale latin såsom jeg for en vis årsag har forsvoret det.",NA,"Den politiske kandestøber",4,"(1723)"
"620","Kandst_mod.jsonl","Femte akt",5,"Den politiske kandestøber Komedie",2,"Scene 4",4,"Abrahams.",NA,"Er borgmester ikke hjemme?",NA,"Den politiske kandestøber",4,"(1723)"
"621","Kandst_mod.jsonl","Femte akt",5,"Den politiske kandestøber Komedie",2,"Scene 5",5,"Herman von Bremenfeld",NA,"Henrik!",NA,"Den politiske kandestøber",4,"(1723)"
"622","Kandst_mod.jsonl","Femte akt",5,"Den politiske kandestøber Komedie",3,"Scene 6",6,"Herman von Bremenfeld",NA,"En hel bylt forestillinger af syndicus! Hattemagernes oldermand! Oldermandens kontrapart! Klagemål i 20 punkter! Oprør af matroser! Fremmed præsident! Tiltale af rådet! Trusler! Mon her intet reb er ved hånden? Jo, jeg tror vist at der er et bag kakkelovnen.",NA,"Den politiske kandestøber",4,"(1723)"
"623","Kandst_mod.jsonl","Femte akt",5,"Den politiske kandestøber Komedie",2,"Scene 7",7,"Antonius",NA,"Hej! Hej! Hvad pokker bestiller I?",NA,"Den politiske kandestøber",4,"(1723)"
"624","Kandst_mod.jsonl","Femte akt",5,"Den politiske kandestøber Komedie",2,"Scene 8",8,"Herman",NA,"Min hjerte kone, gå hen til dit arbejde igen. Vort borgmesterskab er alt til ende.",NA,"Den politiske kandestøber",4,"(1723)"
"625","Kilde-Reysen_mod.jsonl","Første akt",1,"Kilderejsen Komedie i 3 akter",2,"Scene 1",1,"Leander",NA,"Ikke heller brev med denne post. Jeg ved aldrig hvad jeg skal sige derom.",NA,"Kilderejsen",4,"(1725)"
"626","Kilde-Reysen_mod.jsonl","Første akt",1,"Kilderejsen Komedie i 3 akter",2,"Scene 2",2,"Leander",NA,"Ak, allersødeste jomfru! Er der noget opspundet til min frelse? Sig: Skal jeg dø eller leve?",NA,"Kilderejsen",4,"(1725)"
"627","Kilde-Reysen_mod.jsonl","Første akt",1,"Kilderejsen Komedie i 3 akter",2,"Scene 3",3,"Arv",NA,"Det er noget forbandet tøj, som vil lægge hr. Jeronimus i graven. Jeg havde aldrig villet tro det hvis jeg ikke havde hørt og set det selv. Jeg kommer ind og spør’ om herren kommer hjem i aften, da svarer hun mig i tremulanter således:",NA,"Kilderejsen",4,"(1725)"
"628","Kilde-Reysen_mod.jsonl","Første akt",1,"Kilderejsen Komedie i 3 akter",2,"Scene 4",4,"Jeronimus",NA,"Min kære svigersøn! Det kan gøres af medens han er i byen denne gang; thi så vidt som jeg kan se på hans gård, da er han i stand at bringe sin brud hjem når det skal være. Men der ser jeg gårdskarlen Arv. Nu, Arv, hvorledes står til i huset?",NA,"Kilderejsen",4,"(1725)"
"629","Kilde-Reysen_mod.jsonl","Første akt",1,"Kilderejsen Komedie i 3 akter",2,"Scene 5",5,"Jeronimus",NA,"Hør, Magdelone, hvad er det for skælmsstykker I har bedrevet i min fraværelse?",NA,"Kilderejsen",4,"(1725)"
"630","Kilde-Reysen_mod.jsonl","Første akt",1,"Kilderejsen Komedie i 3 akter",2,"Scene 6",6,"Jeronimus",NA,"Er det sandt som jeg hører om dig, min datter, at du har sådanne forbandede lader at du svarer folk i lutter sang og tremulanter? Hvad pokker har bragt dig i sådanne griller hvorved du bringer skræk i din gamle far og prostituerer dig over hele byen?",NA,"Kilderejsen",4,"(1725)"
"631","Kilde-Reysen_mod.jsonl","Første akt",1,"Kilderejsen Komedie i 3 akter",3,"Scene 7",7,"Jeronimus",NA,"Om forladelse, min herre, at jeg har taget den dristighed at have bud efter ham.",NA,"Kilderejsen",4,"(1725)"
"632","Kilde-Reysen_mod.jsonl","Første akt",1,"Kilderejsen Komedie i 3 akter",2,"Scene 8",8,"Henrik",NA,"Ja, det er ret. Det første jeg kastede mine øjne på hende, kunne jeg se at hun har den svaghed som kaldes perisangia.",NA,"Kilderejsen",4,"(1725)"
"633","Kilde-Reysen_mod.jsonl","Tredje akt",3,"Kilderejsen Komedie i 3 akter",2,"Scene 1",1,"Jeronimus",NA,"Hør, Arv!",NA,"Kilderejsen",4,"(1725)"
"634","Kilde-Reysen_mod.jsonl","Tredje akt",3,"Kilderejsen Komedie i 3 akter",1,"Scene 2",2,"Henrik",NA,"Min herre, som er flygtet med jomfruen fra kilden, har befalet mig at gå hid for at holde den gamle med snak, at om han er alarmeret over deres udeværelse i nat, skal jeg forhindre ham at han ikke rejser derud på det at de kan få des bedre tid til at komme i sikkerhed. De opholdt sig 2 timer ved kilden indtil de så deres tempo at komme bort med en bondevogn. Hr. Jeronimi kusk tror jeg nok leder endnu efter dem; thi han tør vel ikke komme hjem førend han har fundet dem igen. Men jeg må banke på.",NA,"Kilderejsen",4,"(1725)"
"635","Kilde-Reysen_mod.jsonl","Tredje akt",3,"Kilderejsen Komedie i 3 akter",2,"Scene 3",3,"Henrik",NA,"Hør, kammerat, jeg vil tale et ord med din herre.",NA,"Kilderejsen",4,"(1725)"
"636","Kilde-Reysen_mod.jsonl","Tredje akt",3,"Kilderejsen Komedie i 3 akter",2,"Scene 4",4,"Doktoren",NA,"Om forladelse, herre, at jeg kommer så tidlig. I aftes meget sildig fik jeg at høre at hans kære datter var gerådet i en svaghed, og at han forlangte min hjælp.",NA,"Kilderejsen",4,"(1725)"
"637","Kilde-Reysen_mod.jsonl","Tredje akt",3,"Kilderejsen Komedie i 3 akter",2,"Scene 5",5,"Kusken",NA,"Godmorgen, herre! Jeg blev så mare ude i nat mod min vilje og har fået dygtige rap til.",NA,"Kilderejsen",4,"(1725)"
"638","Kilde-Reysen_mod.jsonl","Tredje akt",3,"Kilderejsen Komedie i 3 akter",2,"Scene 6",6,"Jeronimus",NA,"Haha, er du der? Godmorgen, rufferske. Du er den som af alle er mest straf værd; thi jo mere du er kommet til alder, jo mere har du at forsvare. Jeg har ikke kaldt dig hid for at få oplysning i noget, thi jeg ved alting til punkt og prikke; men jeg vil høre bekendelser af din egen mund.",NA,"Kilderejsen",4,"(1725)"
"639","Kilde-Reysen_mod.jsonl","Tredje akt",3,"Kilderejsen Komedie i 3 akter",3,"Scene 7",7,"Pernille",NA,"Ak, herre, vær nådig. Hvad jeg har opspundet, har været af den store kærlighed jeg har båret til jomfruen.",NA,"Kilderejsen",4,"(1725)"
"640","Kilde-Reysen_mod.jsonl","Tredje akt",3,"Kilderejsen Komedie i 3 akter",2,"Scene 8",8,"Jeronimus",NA,"Er hun der, mademoiselle? Det er mig kiert at hun så lykkeligt er blevet kureret.",NA,"Kilderejsen",4,"(1725)"
"641","Kilde-Reysen_mod.jsonl","Tredje akt",3,"Kilderejsen Komedie i 3 akter",2,"Scene 9",9,"Jeronimus",NA,"Hans tjener, monsieur. Jeg ser på hans klædedragt at han alt har slået sig fra medicinen. Han skal ellers have tak for den umage han har haft med min datter. Han skal ikke have gjort det for intet.",NA,"Kilderejsen",4,"(1725)"
"642","Ligbeg_mod.jsonl","[Tekst]",1,"Den danske komedies ligbegængelse Med Thaliæ afskedstale, forestillet til allersidste slutning af de danske aktører den 25. februar 1727",2,"Scene 1",1,"Henrik",NA,"Den hund har nok skrevet mig et X for et V. Men det er lige meget, thi jeg har dog intet at betale med. Lad se engang hvad han har skrevet op for sidste uge.",NA,"Den danske komedies ligbegængelse",4,"(1746)"
"643","Ligbeg_mod.jsonl","[Tekst]",1,"Den danske komedies ligbegængelse Med Thaliæ afskedstale, forestillet til allersidste slutning af de danske aktører den 25. februar 1727",2,"Scene 2",2,"Schumacher",NA,"Henrik, hvad skal vi spille i næste uge?",NA,"Den danske komedies ligbegængelse",4,"(1746)"
"644","Ligbeg_mod.jsonl","[Tekst]",1,"Den danske komedies ligbegængelse Med Thaliæ afskedstale, forestillet til allersidste slutning af de danske aktører den 25. februar 1727",2,"Scene 3",3,"Schumacher",NA,"Hvorfor går I så sort, mademoiselle?",NA,"Den danske komedies ligbegængelse",4,"(1746)"
